小微企业ID,诉讼地位,审理机关,涉案事由,涉案金额(元),文书类型,审理程序,结案时间
Q03276,原告,江苏省苏州工业园区人民法院,买卖合同纠纷,76000,民事判决书,一审,2017年6月
Q03276,原告,江苏省昆山市人民法院,买卖合同纠纷,37000,民事判决书,一审,2014年9月
Q03279,上诉人,江苏省苏州市中级人民法院,承揽合同纠纷,1318000,民事判决书,二审,2017年5月
Q03279,被告,江苏省昆山市人民法院,劳动合同纠纷,0,民事判决书,一审,2015年9月
Q03279,被告,江苏省昆山市人民法院,债权人代位权纠纷,0,民事裁定书,一审,2014年5月
Q03292,原告,江苏省昆山市人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年9月
Q03308,原告,江苏省苏州工业园区人民法院,买卖合同纠纷,165000,民事判决书,一审,2015年2月
Q03308,原告,江苏省苏州工业园区人民法院,买卖合同纠纷,36000,民事判决书,一审,2013年9月
Q03312,申请人,江苏省苏州市中级人民法院,申请撤销仲裁裁决,0,民事裁定书,其他,2014年9月
Q03322,被上诉人,江苏省苏州市中级人民法院,技术服务合同纠纷,0,民事判决书,二审,2016年12月
Q03322,原告,江苏省苏州市虎丘区人民法院,技术服务合同纠纷,11000,民事判决书,一审,2016年9月
Q03326,被告单位,江苏省苏州市吴中区人民法院,虚开增值税专用发票、用于骗取出口退税、抵扣税款发票罪,0,刑事判决书,一审,2017年10月
Q03327,被申请人,江苏省张家港市人民法院,买卖合同纠纷,120000,民事裁定书,一审,2018年2月
Q03327,被申请人,江苏省张家港市人民法院,买卖合同纠纷,120000,民事裁定书,一审,2018年1月
Q03327,被告,上海市奉贤区人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年7月
Q03330,第三人,江苏省昆山市人民法院,损害公司利益责任纠纷,0,民事裁定书,一审,2017年10月
Q03330,被告,江苏省昆山市人民法院,股东资格确认纠纷,0,民事判决书,一审,2017年6月
Q03341,被告,江苏省苏州市吴中区人民法院,买卖合同纠纷,0,民事裁定书,一审,2015年11月
Q03343,原告,江苏省苏州工业园区人民法院,买卖合同纠纷,82000,民事判决书,一审,2016年9月
Q03344,申请人,江苏省张家港市人民法院,买卖合同纠纷,482000,民事裁定书,一审,2016年12月
Q03344,原告,江苏省常熟市人民法院,买卖合同纠纷,550000,民事判决书,一审,2016年11月
Q03346,申请执行人,上海市松江区人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年10月
Q03346,原告,上海市松江区人民法院,服务合同纠纷,0,民事判决书,一审,2016年4月
Q03348,申请执行人,江苏省张家港市人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2015年4月
Q03362,被执行人,江苏省苏州市吴中区人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2016年9月
Q03362,被告,江苏省昆山市人民法院,买卖合同纠纷,63000,民事判决书,一审,2016年4月
Q03362,申请执行人,江苏省苏州市吴中区人民法院,买卖合同纠纷,0,执行裁定书,执行程序,2015年11月
Q03362,原告,江苏省扬州市江都区人民法院,买卖合同纠纷,1083000,民事判决书,一审,2013年12月
Q03365,申请执行人,江苏省苏州工业园区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年12月
Q03365,被申请人,江苏省苏州市中级人民法院,申请确认仲裁协议效力,0,民事裁定书,一审,2017年8月
Q03369,原告,浙江省绍兴县人民法院,买卖合同纠纷,1033000,民事判决书,一审,2013年12月
Q03373,被告,江苏省昆山市人民法院,名誉权纠纷,0,民事裁定书,一审,2017年6月
Q03373,上诉人,江苏省苏州市中级人民法院,人格权纠纷,0,民事判决书,二审,2017年2月
Q03373,被告,江苏省昆山市人民法院,人格权纠纷,95000,民事判决书,一审,2016年10月
Q03374,原告,江苏省苏州市相城区人民法院,装饰装修合同纠纷,14000,民事判决书,一审,2017年8月
Q03393,申请人,江苏省常州市新北区人民法院,申请公示催告,20000,民事判决书,公示催告程序,2018年4月
Q03396,被申请人,江苏省张家港市人民法院,买卖合同纠纷,25000,民事裁定书,一审,2017年11月
Q03396,被告,江苏省张家港市人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年11月
Q03396,被申请人,江苏省张家港市人民法院,买卖合同纠纷,25000,民事裁定书,一审,2017年10月
Q03399,上诉人,江苏省苏州市中级人民法院,工伤保险待遇纠纷,0,民事裁定书,二审,2016年6月
Q03399,原告,四川省成都市锦江区人民法院,合同纠纷,0,民事判决书,一审,2014年6月
Q03412,原告,江苏省昆山市人民法院,加工合同纠纷,12000,民事判决书,一审,2014年6月
Q03412,原告,江苏省昆山市人民法院,加工合同纠纷,0,民事判决书,一审,2013年12月
Q03418,申请执行人,江苏省苏州市相城区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年6月
Q03418,被告,江苏省苏州市中级人民法院,侵犯实用新型专利权纠纷,0,民事裁定书,一审,2017年5月
Q03418,复议申请人,江苏省高级人民法院,侵犯实用新型专利权纠纷,0,决定书,一审,2017年5月
Q03418,被告,江苏省无锡市中级人民法院,侵犯实用新型专利权纠纷,0,民事裁定书,一审,2017年4月
Q03418,被告,江苏省无锡市中级人民法院,侵犯实用新型专利权纠纷,0,民事裁定书,一审,2017年2月
Q03418,被告,江苏省无锡市中级人民法院,侵犯实用新型专利权纠纷,0,民事裁定书,一审,2016年10月
Q03418,原告,江苏省苏州市吴江区人民法院,买卖合同纠纷,0,民事裁定书,一审,2016年6月
Q03424,上诉人,江苏省苏州市中级人民法院,劳动争议,0,民事判决书,二审,2015年11月
Q03425,原告,江苏省昆山市人民法院,买卖合同纠纷,0,民事裁定书,一审,2015年6月
Q03450,上诉人,江苏省苏州市中级人民法院,工伤保险待遇纠纷,0,民事判决书,二审,2016年3月
Q03450,原告,江苏省昆山市人民法院,工伤保险待遇纠纷,20000,民事判决书,一审,2015年11月
Q03450,上诉人,江苏省苏州市中级人民法院,劳动和社会保障行政管理,0,行政判决书,二审,2015年1月
Q03450,原告,江苏省昆山市人民法院,劳动和社会保障行政管理,0,行政判决书,一审,2014年10月
Q03450,上诉人,江苏省苏州市中级人民法院,追索劳动报酬纠纷,0,民事裁定书,二审,2014年10月
Q03450,原告,江苏省昆山市人民法院,追索劳动报酬纠纷,14000,民事判决书,一审,2014年6月
Q03450,原告,江苏省昆山市人民法院,劳动合同纠纷,1000,民事判决书,一审,2014年5月
Q03450,上诉人,江苏省苏州市中级人民法院,确认劳动关系纠纷,0,民事裁定书,二审,2014年1月
Q03450,原告,江苏省昆山市人民法院,确认劳动关系纠纷,5000,民事判决书,一审,2013年10月
Q03454,申请执行人,江苏省昆山市人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年7月
Q03454,申请人,山东省淄博市周村区人民法院,申请公示催告,50000,民事判决书,公示催告程序,2017年2月
Q03454,被上诉人,江苏省苏州市中级人民法院,劳务合同纠纷,0,民事判决书,二审,2017年1月
Q03454,被上诉人,江苏省苏州市中级人民法院,提供劳务者受害责任纠纷,0,民事裁定书,二审,2016年12月
Q03454,原告,江苏省昆山市人民法院,建设工程施工合同纠纷,0,民事裁定书,一审,2016年11月
Q03454,被告,江苏省昆山市人民法院,生命权、健康权、身体权纠纷,258000,民事判决书,一审,2016年8月
Q03454,上诉人,江苏省苏州市中级人民法院,生命权、健康权、身体权纠纷,0,民事判决书,二审,2016年7月
Q03454,被告,江苏省昆山市人民法院,提供劳务者受害责任纠纷,81000,民事判决书,一审,2016年3月
Q03454,被告,江苏省昆山市人民法院,承揽合同纠纷,4000,民事判决书,一审,2015年7月
Q03454,原告,江苏省昆山市人民法院,建设工程施工合同纠纷,1211000,民事判决书,一审,2014年11月
Q03454,被上诉人,江苏省苏州市中级人民法院,买卖合同纠纷,0,民事判决书,二审,2014年5月
Q03454,被告,江苏省昆山市人民法院,建设工程施工合同纠纷,0,民事判决书,一审,2014年2月
Q03454,原告,江苏省昆山市人民法院,建设工程施工合同纠纷,0,民事裁定书,一审,2013年12月
Q03454,被告,浙江省嘉善县人民法院,定作合同纠纷,0,民事裁定书,一审,2012年11月
Q03464,被告,江苏省淮安市淮阴区人民法院,建设工程施工合同纠纷,0,民事裁定书,一审,2017年11月
Q03464,被告,江苏省苏州市吴江区人民法院,定作合同纠纷,0,民事裁定书,一审,2017年7月
Q03464,被告,江苏省苏州市虎丘区人民法院,承揽合同纠纷,248000,民事判决书,一审,2017年5月
Q03466,被告,安徽省池州市贵池区人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年9月
Q03466,被告,浙江省文成县人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年7月
Q03466,被申请人,江苏省张家港市人民法院,债权转让合同纠纷,600000,民事裁定书,一审,2017年4月
Q03467,被告,江苏省太仓市人民法院,机动车交通事故责任纠纷,95000,民事判决书,一审,2017年1月
Q03469,被执行人,江苏省苏州市中级人民法院,恢复执行案件,0,执行裁定书,执行程序,2018年4月
Q03469,原审被告,江苏省苏州市中级人民法院,合同纠纷,0,民事裁定书,二审,2017年12月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,5049000,民事判决书,一审,2017年10月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,5044000,民事判决书,一审,2017年10月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,4817000,民事判决书,一审,2017年10月
Q03469,被执行人,江苏省苏州市姑苏区人民法院,执行实施类案件,0,执行裁定书,执行程序,2017年9月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,4817000,民事判决书,一审,2017年9月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,4812000,民事判决书,一审,2017年9月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,4820000,民事判决书,一审,2017年9月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,4937000,民事判决书,一审,2017年9月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,4789000,民事判决书,一审,2017年9月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,5053000,民事判决书,一审,2017年9月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,4803000,民事判决书,一审,2017年9月
Q03469,原告,江苏省苏州市姑苏区人民法院,房屋租赁合同纠纷,1406000,民事判决书,一审,2017年7月
Q03469,被告,江苏省苏州市姑苏区人民法院,合同纠纷,4786000,民事判决书,一审,2017年6月
Q03469,被申请人,江苏省高级人民法院,追偿权纠纷,0,民事裁定书,再审程序,2017年5月
Q03469,被执行人,江苏省苏州市吴中区人民法院,追偿权纠纷,11541000,执行裁定书,执行程序,2017年3月
Q03469,被执行人,江苏省苏州工业园区人民法院,合同纠纷,0,执行裁定书,执行程序,2016年11月
Q03469,被执行人,江苏省苏州工业园区人民法院,房屋买卖合同纠纷,0,执行裁定书,执行程序,2016年11月
Q03469,被执行人,江苏省苏州工业园区人民法院,民间借贷纠纷,0,执行裁定书,执行程序,2016年11月
Q03469,被执行人,江苏省苏州工业园区人民法院,执行实施类案件,327000,执行裁定书,执行程序,2016年11月
Q03469,被告,江苏省苏州工业园区人民法院,金融借款合同纠纷,16130000,民事判决书,一审,2016年10月
Q03469,上诉人,江苏省苏州市中级人民法院,房屋买卖合同纠纷,0,民事判决书,二审,2016年8月
Q03469,被执行人,江苏省苏州工业园区人民法院,合同纠纷,157000,执行裁定书,执行程序,2016年8月
Q03469,被告,江苏省苏州工业园区人民法院,房屋买卖合同纠纷,300000,民事判决书,一审,2016年6月
Q03469,原审被告,江苏省苏州市中级人民法院,民间借贷纠纷,0,民事裁定书,二审,2016年4月
Q03469,被执行人,江苏省句容市人民法院,民间借贷纠纷,0,执行裁定书,执行程序,2016年3月
Q03469,被上诉人(原审被告),江苏省苏州市中级人民法院,追偿权纠纷,0,民事判决书,二审,2016年3月
Q03469,被执行人,江苏省句容市人民法院,执行查封拍卖抵债,0,执行裁定书,执行程序,2015年10月
Q03469,被告,江苏省苏州市姑苏区人民法院,借款合同纠纷,3275000,民事判决书,一审,2015年10月
Q03469,被告,江苏省苏州市姑苏区人民法院,借款合同纠纷,0,民事判决书,一审,2015年10月
Q03469,被告,江苏省苏州市姑苏区人民法院,借款合同纠纷,1986000,民事判决书,一审,2015年10月
Q03469,被告,江苏省苏州市姑苏区人民法院,借款合同纠纷,519000,民事判决书,一审,2015年10月
Q03469,被告,江苏省苏州市姑苏区人民法院,借款合同纠纷,1338000,民事判决书,一审,2015年10月
Q03469,被告,江苏省苏州市姑苏区人民法院,借款合同纠纷,1361000,民事判决书,一审,2015年10月
Q03469,被告,江苏省苏州市姑苏区人民法院,借款合同纠纷,3524000,民事判决书,一审,2015年10月
Q03469,被告,江苏省苏州市吴中区人民法院,追偿权纠纷,10000000,民事判决书,一审,2015年7月
Q03469,被告,江苏省苏州市中级人民法院,借款合同纠纷,82981000,民事判决书,一审,2015年6月
Q03469,被告,江苏省苏州工业园区人民法院,借款合同纠纷,3198000,民事判决书,一审,2015年3月
Q03472,原告,江苏省苏州市相城区人民法院,买卖合同纠纷,0,民事裁定书,一审,2017年4月
Q03476,被执行人,江苏省淮安市中级人民法院,金融借款合同纠纷,0,执行裁定书,执行程序,2015年5月
Q03476,被告,江苏省淮安市中级人民法院,保证合同纠纷,5028000,民事判决书,一审,2014年7月
Q03476,被告,江苏省张家港市人民法院,劳动争议,0,民事裁定书,一审,2012年9月
Q03476,原告,江苏省张家港市人民法院,买卖合同纠纷,2816000,民事调解书,一审,2012年6月
Q03479,被上诉人,江苏省苏州市中级人民法院,买卖合同纠纷,0,民事裁定书,二审,2017年11月
